,AdaptiveIslandDE,Adaptive_Evolutionary_Algorithm_with_Local_Search,AdaSwarmD,AEEA,AMMS-PGSE,EASE-ing_into_Global_Optimization,Ensembled_HeuristicAlgorithm,Ensembled_Seed,Entropy-Driven_Quantum-Inspired_Optimization,HybridFireflyDE,LLM-Driven_Evolution_of_Metaheuristic_Components_V2,LLM-Enhanced_Genetic_Algorithm,LLM-SHADE,LLM_based_GA_with_Adaptive_Strategies,MSHO-LLM,Vortex_Search
13,0.4818679415209791,0.0,0.9876252615878639,0.8386442767621957,0.9003840497672945,0.35856205444692413,0.9516816534936162,0.9516816534936162,0.9840950834398549,0.8985907332010639,0.8832956168271038,0.9204902961352119,0.9858819867266146,1.0,0.9876598058395044,0.9522952776355166
14,0.9998149190878501,0.9990099686747236,0.9999196738716852,0.9994912583848932,0.9998083357485323,0.9998668945327763,0.9999170080191109,0.9999170080191109,0.0,0.9988914041139286,0.9998368810383079,0.9941677498813017,0.9998725313066105,1.0,0.999920320837596,0.999542485690408
15,0.9999978142877418,0.9999978121802882,0.9999978210991085,0.9999978199056556,0.9999978208424439,0.9999978146772147,0.9999978210795059,0.9999978210795059,0.0,0.9999978221206001,0.999997821620521,0.9999978204750539,0.9999978241099411,1.0,0.9999978528393919,0.9999978218504938
16,0.9999999988061529,0.8763866680857583,0.8646680970291636,0.9822921214783523,0.855131476093004,0.9042041358439772,1.0,1.0,0.7839613025623504,0.8608518891091663,0.8531531925840063,0.8677458599654406,1.0,0.0,1.0,0.9254448838767386
17,0.8577549355263594,0.7619829574525381,0.9998892100200224,0.8792051789237476,0.8753878945231846,0.88256994989176,0.9871638866718841,0.9871638866718841,0.8688327408418332,0.8874428315981471,0.881793100623895,0.8706291367668337,1.0,0.0,1.0,0.7522137707925601
18,0.9987938725631557,0.9601201132624423,0.999924845942056,0.9450963755587135,0.9404098026166476,0.9542465228248791,0.9530274647500693,0.9530274647500693,0.9034856217655859,0.8836740936623103,0.9440176497442438,0.0,1.0,0.5551374011486557,1.0,0.9533580757019479
19,0.9942527733399883,0.9508703122192337,0.9999247690390081,0.9661797630380462,0.9653922931119996,0.968548454441687,0.9611866796695049,0.9611866796695049,0.6135187621122837,0.950268716794741,0.9673799765646776,0.0,1.0,0.7212775845510617,1.0,0.9632689071131703
20,0.9881459326219176,0.9881440415049948,0.9878365835165348,0.9880814343531357,0.9881456376014924,0.9881459177631031,0.9881459326857057,0.9881459326857057,0.0,0.9880828926722377,0.9881459326857057,0.9879120320754633,0.9881459326857057,1.0,0.9881459326857057,0.9881104556724176
21,0.05255335989965282,0.052553359804615174,0.04934592889395517,0.05238696521313868,0.052553359906456376,0.052553359906456376,0.052553359906456376,0.052553359906456376,1.0,0.051849980531246787,0.052553359906456376,0.0,0.052553359906456376,0.8007073057427514,0.058392621435331526,0.052239466441240445
22,0.9952110643199705,0.9682554513436078,0.9999246382242476,0.7555779318400654,0.9952069655911271,0.9878150620475319,1.0,1.0,0.8355804145606845,0.0,0.9952107737309208,0.904221293119748,0.9999602876762105,0.9526131156118707,1.0,0.9892058440977634
23,0.12194797421733117,0.12195125294021336,0.0832892552567227,0.12179139619991586,0.12195974081081906,0.12195973871552779,0.12195974081081906,0.12195974081081906,0.06505037719843276,0.12142166097850382,0.12195974081081906,0.0,0.12195974081081906,1.0,0.12195974081081906,0.12071501022955766
24,0.16799996403910356,0.18476289750311958,0.2687139193566068,0.13732468876538784,0.18452461949343923,0.2530175297585481,0.25756541843197656,0.25756541843197656,0.25244306740288325,0.10270507679816232,0.19256827606850258,0.0,0.2111418993723183,1.0,0.2700596868071775,0.163811937667117
